# Constructed from biom file
#OTU ID	mgm4517706.3	mgm4517705.3	mgm4517704.3	mgm4517707.3	ontology
K04183	0.0	4.0	4.0	0.0	Environmental Information Processing; Signaling molecules and interaction; 04060 Cytokine-cytokine receptor interaction [PATH:ko04060]; CCR8; C-C chemokine receptor type 8
K04185	275.0	776.0	831.0	282.0	Environmental Information Processing; Signaling molecules and interaction; 04060 Cytokine-cytokine receptor interaction [PATH:ko04060]; CCR10; C-C chemokine receptor type 10
K04189	336.0	177.0	197.0	375.0	Cellular Processes; Transport and catabolism; 04144 Endocytosis [PATH:ko04144]; CXCR4; C-X-C chemokine receptor type 4
K04190	1019.0	1183.0	1293.0	963.0	Environmental Information Processing; Signaling molecules and interaction; 04060 Cytokine-cytokine receptor interaction [PATH:ko04060]; CXCR5, BLR1; C-X-C chemokine receptor type 5
K04191	946.0	1120.0	1244.0	940.0	Environmental Information Processing; Signaling molecules and interaction; 04060 Cytokine-cytokine receptor interaction [PATH:ko04060]; CXCR6; C-X-C chemokine receptor type 6
K04196	1239.0	317.0	0.0	1223.0	Environmental Information Processing; Signaling molecules and interaction; 04080 Neuroactive ligand-receptor interaction [PATH:ko04080]; CCKLR; cholecystokinin-like receptor
K04210	542.0	0.0	0.0	520.0	Environmental Information Processing; Signaling molecules and interaction; 04080 Neuroactive ligand-receptor interaction [PATH:ko04080]; GPR83, GPR72; G protein-coupled receptor 83
K04212	3252.0	3482.0	3832.0	3095.0	Environmental Information Processing; Signaling molecules and interaction; 04080 Neuroactive ligand-receptor interaction [PATH:ko04080]; NTSR2; neurotensin receptor 2
K04215	2575.0	1964.0	2233.0	2545.0	Environmental Information Processing; Signaling molecules and interaction; 04080 Neuroactive ligand-receptor interaction [PATH:ko04080]; OPRM1; mu-type opioid receptor
K04222	533.0	0.0	0.0	0.0	Environmental Information Processing; Signal transduction; 04020 Calcium signaling pathway [PATH:ko04020]; TACR1; tachykinin receptor 1
K04225	461.0	0.0	0.0	485.0	Environmental Information Processing; Signaling molecules and interaction; 04080 Neuroactive ligand-receptor interaction [PATH:ko04080]; TAKR; tachykinin-like receptor
K04226	316.0	708.0	0.0	0.0	Environmental Information Processing; Signal transduction; 04020 Calcium signaling pathway [PATH:ko04020]; AVPR1A; arginine vasopressin receptor 1A
K04227	3.0	0.0	0.0	0.0	Environmental Information Processing; Signal transduction; 04020 Calcium signaling pathway [PATH:ko04020]; AVPR1B; arginine vasopressin receptor 1B
K04235	0.0	0.0	0.0	378.0	Environmental Information Processing; Signaling molecules and interaction; 04080 Neuroactive ligand-receptor interaction [PATH:ko04080]; F2RL2, PAR3; coagulation factor II (thrombin) receptor-like 2
K04239	387.0	613.0	701.0	396.0	Environmental Information Processing; Signaling molecules and interaction; 04080 Neuroactive ligand-receptor interaction [PATH:ko04080]; HCRTR2; hypocretin (orexin) receptor 2
K04248	329.0	150.0	184.0	345.0	Environmental Information Processing; Signal transduction; 04020 Calcium signaling pathway [PATH:ko04020]; LHCGR; luteinizing hormone/choriogonadotropin receptor
K04258	0.0	0.0	0.0	675.0	Environmental Information Processing; Signal transduction; 04020 Calcium signaling pathway [PATH:ko04020]; PTGER1; prostaglandin E receptor 1
K04259	1040.0	0.0	0.0	978.0	Environmental Information Processing; Signaling molecules and interaction; 04080 Neuroactive ligand-receptor interaction [PATH:ko04080]; PTGER2; prostaglandin E receptor 2
K04260	1435.0	478.0	582.0	1333.0	Environmental Information Processing; Signal transduction; 04020 Calcium signaling pathway [PATH:ko04020]; PTGER3; prostaglandin E receptor 3
K04261	734.0	0.0	0.0	0.0	Environmental Information Processing; Signaling molecules and interaction; 04080 Neuroactive ligand-receptor interaction [PATH:ko04080]; PTGER4; prostaglandin E receptor 4
K04282	793.0	437.0	504.0	758.0	Environmental Information Processing; Signal transduction; 04020 Calcium signaling pathway [PATH:ko04020]; TRHR; thyrotropin-releasing hormone receptor
K04285	242.0	0.0	0.0	0.0	Environmental Information Processing; Signaling molecules and interaction; 04080 Neuroactive ligand-receptor interaction [PATH:ko04080]; MTNR1A; melatonin receptor type 1A
K04308	0.0	0.0	0.0	1.0	Environmental Information Processing; Signaling molecules and interaction; 04080 Neuroactive ligand-receptor interaction [PATH:ko04080]; LGR5, GPR49; leucine-rich repeat-containing G protein-coupled receptor 5
K04344	0.0	1.0	0.0	0.0	Environmental Information Processing; Signal transduction; 04010 MAPK signaling pathway [PATH:ko04010]; CACNA1A; voltage-dependent calcium channel P/Q type alpha-1A
K04345	481.0	746.0	867.0	450.0	Cellular Processes; Cell communication; 04540 Gap junction [PATH:ko04540]; PKA; protein kinase A [EC:2.7.11.11]
K04350	53.0	78.0	99.0	50.0	Environmental Information Processing; Signal transduction; 04010 MAPK signaling pathway [PATH:ko04010]; RASGRP1; RAS guanyl-releasing protein 1
K04354	0.0	0.0	0.0	1.0	Cellular Processes; Cell communication; 04530 Tight junction [PATH:ko04530]; PPP2R2; protein phosphatase 2 (formerly 2A), regulatory subunit B
K04360	0.0	15.0	0.0	0.0	Environmental Information Processing; Signal transduction; 04010 MAPK signaling pathway [PATH:ko04010]; NTRK2, TRKB; neurotrophic tyrosine kinase receptor type 2 [EC:2.7.10.1]
K04378	673.0	919.0	1031.0	615.0	Environmental Information Processing; Signal transduction; 04010 MAPK signaling pathway [PATH:ko04010]; SRF; serum response factor
K04381	790.0	437.0	503.0	753.0	Environmental Information Processing; Signal transduction; 04010 MAPK signaling pathway [PATH:ko04010]; STMN1; stathmin
K04385	242.0	0.0	0.0	0.0	Environmental Information Processing; Signal transduction; 04310 Wnt signaling pathway [PATH:ko04310]; AXIN2; axin 2
K04406	0.0	0.0	0.0	1.0	Environmental Information Processing; Signal transduction; 04010 MAPK signaling pathway [PATH:ko04010]; MAP4K3, GLK; mitogen-activated protein kinase kinase kinase kinase 3 [EC:2.7.11.1]
K04421	1.0	0.0	0.0	0.0	Environmental Information Processing; Signal transduction; 04010 MAPK signaling pathway [PATH:ko04010]; MAP3K3, MEKK3; mitogen-activated protein kinase kinase kinase 3 [EC:2.7.11.25]
K04446	649.0	238.0	283.0	587.0	Environmental Information Processing; Signal transduction; 04310 Wnt signaling pathway [PATH:ko04310]; NFATC, NFAT; nuclear factor of activated T-cells, cytoplasmic
K04463	1364.0	0.0	1301.0	1251.0	Cellular Processes; Cell communication; 04540 Gap junction [PATH:ko04540]; MAP2K5, MEK5; mitogen-activated protein kinase kinase 5 [EC:2.7.12.2]
K04496	0.0	0.0	0.0	1.0	Environmental Information Processing; Signal transduction; 04310 Wnt signaling pathway [PATH:ko04310]; CTBP; C-terminal binding protein
K04499	824.0	329.0	397.0	831.0	Environmental Information Processing; Signal transduction; 04310 Wnt signaling pathway [PATH:ko04310]; RUVBL1, RVB1, INO80H; RuvB-like protein 1 (pontin 52)
K04501	120.0	0.0	419.0	0.0	Cellular Processes; Cell communication; 04520 Adherens junction [PATH:ko04520]; SMAD4; mothers against decapentaplegic homolog 4
K04502	0.0	0.0	0.0	1.0	Environmental Information Processing; Signal transduction; 04310 Wnt signaling pathway [PATH:ko04310]; FOSL1; fos-like antigen 1
K04515	0.0	1.0	0.0	0.0	Cellular Processes; Cell growth and death; 04114 Oocyte meiosis [PATH:ko04114]; CAMK2; calcium/calmodulin-dependent protein kinase (CaM kinase) II [EC:2.7.11.17]
K04521	516.0	0.0	0.0	0.0	Human Diseases; Neurodegenerative diseases; 05010 Alzheimer's disease [PATH:ko05010]; BACE1; beta-site APP-cleaving enzyme 1 (memapsin 2) [EC:3.4.23.46]
K04533	563.0	704.0	863.0	534.0	Human Diseases; Neurodegenerative diseases; 05016 Huntington's disease [PATH:ko05016]; HD; huntingtin
K04535	106.0	57.0	75.0	99.0	Organismal Systems; Nervous system; 04730 Long-term depression [PATH:ko04730]; GNAZ; guanine nucleotide-binding protein G(z) subunit alpha
K04540	535.0	0.0	0.0	483.0	Environmental Information Processing; Signal transduction; 04151 PI3K-Akt signaling pathway [PATH:ko04151]; GNG3; guanine nucleotide-binding protein G(I)/G(S)/G(O) subunit gamma-3
K04543	109.0	0.0	0.0	103.0	Environmental Information Processing; Signal transduction; 04151 PI3K-Akt signaling pathway [PATH:ko04151]; GNG7; guanine nucleotide-binding protein G(I)/G(S)/G(O) subunit gamma-7
K04552	791.0	437.0	503.0	753.0	Genetic Information Processing; Folding, sorting and degradation; 04120 Ubiquitin mediated proteolysis [PATH:ko04120]; UBE2L3, UBCH7; ubiquitin-conjugating enzyme E2 L3 [EC:6.3.2.19]
K04555	242.0	0.0	0.0	0.0	Genetic Information Processing; Folding, sorting and degradation; 04120 Ubiquitin mediated proteolysis [PATH:ko04120]; UBE2G2, UBC7; ubiquitin-conjugating enzyme E2 G2 [EC:6.3.2.19]
K04566	849.0	256.0	304.0	780.0	Genetic Information Processing; Translation; 00970 Aminoacyl-tRNA biosynthesis [PATH:ko00970]; lysK; lysyl-tRNA synthetase, class I [EC:6.1.1.6]
K04567	2045.0	1763.0	1997.0	2025.0	Genetic Information Processing; Translation; 00970 Aminoacyl-tRNA biosynthesis [PATH:ko00970]; KARS, lysS; lysyl-tRNA synthetase, class II [EC:6.1.1.6]
K04578	938.0	1288.0	1456.0	903.0	Environmental Information Processing; Signaling molecules and interaction; 04080 Neuroactive ligand-receptor interaction [PATH:ko04080]; CRHR1; corticotropin releasing hormone receptor 1
K04617	825.0	237.0	276.0	761.0	Environmental Information Processing; Signaling molecules and interaction; 04080 Neuroactive ligand-receptor interaction [PATH:ko04080]; GPR156, GABABL; gamma-aminobutyric acid type B receptor-like
K04628	545.0	273.0	299.0	490.0	Metabolism; Lipid metabolism; 00600 Sphingolipid metabolism [PATH:ko00600]; CGT, UGT8; 2-hydroxyacylsphingosine 1-beta-galactosyltransferase [EC:2.4.1.45]
K04633	735.0	0.0	0.0	0.0	Environmental Information Processing; Signal transduction; 04020 Calcium signaling pathway [PATH:ko04020]; GNAL; guanine nucleotide-binding protein G(olf) subunit alpha
K04635	1393.0	0.0	0.0	0.0	Cellular Processes; Cell communication; 04540 Gap junction [PATH:ko04540]; GNA11; guanine nucleotide-binding protein subunit alpha-11
K04637	82.0	0.0	0.0	80.0	Environmental Information Processing; Signal transduction; 04020 Calcium signaling pathway [PATH:ko04020]; GNA15; guanine nucleotide-binding protein subunit alpha-15
K04638	89.0	0.0	38.0	86.0	Human Diseases; Neurodegenerative diseases; 05016 Huntington's disease [PATH:ko05016]; ESRRBL1, HIPPI; estrogen-related receptor beta like 1
K04644	179.0	0.0	0.0	197.0	Cellular Processes; Transport and catabolism; 04142 Lysosome [PATH:ko04142]; CLTA, LCA; clathrin light chain A
K04682	533.0	414.0	0.0	544.0	Cellular Processes; Cell growth and death; 04110 Cell cycle [PATH:ko04110]; E2F4_5; E2F transcription factor 4/5
K04684	1497.0	1565.0	1723.0	1463.0	Environmental Information Processing; Signal transduction; 04350 TGF-beta signaling pathway [PATH:ko04350]; SP1; transcription factor Sp1
K04685	2550.0	2321.0	2625.0	2471.0	Cellular Processes; Cell growth and death; 04110 Cell cycle [PATH:ko04110]; CDKN2B, P15, INK4B; cyclin-dependent kinase inhibitor 2B
K04688	832.0	0.0	0.0	786.0	Environmental Information Processing; Signal transduction; 04012 ErbB signaling pathway [PATH:ko04012]; RPS6KB; p70 ribosomal S6 kinase [EC:2.7.11.1]
K04695	294.0	0.0	0.0	280.0	Environmental Information Processing; Signal transduction; 04630 Jak-STAT signaling pathway [PATH:ko04630]; SOCS2, CIS2; suppressor of cytokine signaling 2
K04696	269.0	283.0	331.0	260.0	Environmental Information Processing; Signal transduction; 04630 Jak-STAT signaling pathway [PATH:ko04630]; SOCS3, CIS3; suppressor of cytokine signaling 3
K04698	116.0	0.0	0.0	126.0	Environmental Information Processing; Signal transduction; 04630 Jak-STAT signaling pathway [PATH:ko04630]; SOCS5; suppressor of cytokine signaling 5
K04702	1127.0	0.0	0.0	0.0	Environmental Information Processing; Signal transduction; 04630 Jak-STAT signaling pathway [PATH:ko04630]; PIM1; proto-oncogene serine/threonine-protein kinase Pim-1 [EC:2.7.11.1]
K04723	999.0	0.0	0.0	0.0	Cellular Processes; Cell growth and death; 04210 Apoptosis [PATH:ko04210]; IL1RAP; interleukin 1 receptor accessory protein
K04724	729.0	707.0	803.0	688.0	Cellular Processes; Cell growth and death; 04210 Apoptosis [PATH:ko04210]; CFLAR, FLIP; CASP8 and FADD-like apoptosis regulator
K04726	1435.0	1209.0	1351.0	1384.0	Cellular Processes; Cell growth and death; 04115 p53 signaling pathway [PATH:ko04115]; BID; BH3 interacting domain death agonist
K04732	542.0	0.0	0.0	520.0	Cellular Processes; Cell growth and death; 04210 Apoptosis [PATH:ko04210]; IRAK3; interleukin-1 receptor-associated kinase 3 [EC:2.7.11.1]
K04777	365.0	0.0	0.0	323.0	Metabolism; Metabolism of Terpenoids and Polyketides; 01053 Biosynthesis of siderophore group nonribosomal peptides [PATH:ko01053]; vibE; vibriobactin-specific 2,3-dihydroxybenzoate-AMP ligase [EC:2.7.7.58]
K04783	400.0	725.0	788.0	388.0	Metabolism; Metabolism of terpenoids and polyketides; 01053 Biosynthesis of siderophore group nonribosomal peptides [PATH:ko01053]; irp5, ybtE; yersiniabactin salicyl-AMP ligase [EC:6.3.2.-]
K04785	233.0	115.0	0.0	219.0	Metabolism; Metabolism of terpenoids and polyketides; 01053 Biosynthesis of siderophore group nonribosomal peptides [PATH:ko01053]; irp3, ybtU; yersiniabactin synthetase, thiazolinyl reductase component
K04786	176.0	0.0	0.0	182.0	Metabolism; Metabolism of terpenoids and polyketides; 01053 Biosynthesis of siderophore group nonribosomal peptides [PATH:ko01053]; irp1, HMWP1; yersiniabactin nonribosomal peptide/polyketide synthase
K04791	66.0	0.0	0.0	64.0	Metabolism; Metabolism of terpenoids and polyketides; 01053 Biosynthesis of siderophore group nonribosomal peptides [PATH:ko01053]; mbtD; mycobactin polyketide synthetase MbtD
K04835	9.0	20.0	0.0	0.0	Metabolism; Carbohydrate metabolism; 00660 C5-Branched dibasic acid metabolism [PATH:ko00660]; E4.3.1.2; methylaspartate ammonia-lyase [EC:4.3.1.2]
K05111	1.0	0.0	0.0	1.0	Organismal Systems; Development; 04360 Axon guidance [PATH:ko04360]; EPHB2, ERK, DRT; Eph receptor B2 [EC:2.7.10.1]
K05180	329.0	164.0	156.0	292.0	Environmental Information Processing; Signaling Molecules and Interaction; 04080 Neuroactive ligand-receptor interaction [PATH:ko04080]; GABRA5; gamma-aminobutyric acid (GABA) A receptor alpha-5
K05186	199.0	70.0	77.0	162.0	Environmental Information Processing; Signaling molecules and interaction; 04080 Neuroactive ligand-receptor interaction [PATH:ko04080]; GABRG; gmma-aminobutyric acid receptor subunit gamma
K05190	2518.0	843.0	915.0	2378.0	Environmental Information Processing; Signaling molecules and interaction; 04080 Neuroactive ligand-receptor interaction [PATH:ko04080]; GABRR; gamma-aminobutyric acid receptor subunit rho
K05243	0.0	257.0	325.0	0.0	Environmental Information Processing; Signaling molecules and interaction; 04080 Neuroactive ligand-receptor interaction [PATH:ko04080]; OXT; oxytocin
K05244	2235.0	0.0	0.0	2053.0	Environmental Information Processing; Signaling molecules and interaction; 04080 Neuroactive ligand-receptor interaction [PATH:ko04080]; GAL; galanin
K05247	2518.0	843.0	916.0	2378.0	Environmental Information Processing; Signaling molecules and interaction; 04080 Neuroactive ligand-receptor interaction [PATH:ko04080]; NPFF; neuropeptide FF-amide peptide
K05250	0.0	0.0	0.0	2.0	Environmental Information Processing; Signaling molecules and interaction; 04080 Neuroactive ligand-receptor interaction [PATH:ko04080]; FSH; follicle stimulating hormone
K05269	2518.0	843.0	915.0	2378.0	Environmental Information Processing; Signaling molecules and interaction; 04080 Neuroactive ligand-receptor interaction [PATH:ko04080]; PRH; Prolactin-releasing peptide
K05274	1000.0	423.0	443.0	875.0	Organismal Systems; Circulatory system; 04270 Vascular smooth muscle contraction [PATH:ko04270]; KCNMA3; potassium large conductance calcium-activated channel subfamily M alpha member 3
K05276	236.0	0.0	0.0	182.0	Metabolism; Carbohydrate metabolism; 00053 Ascorbate and aldarate metabolism [PATH:ko00053]; E1.3.3.12; L-galactonolactone oxidase [EC:1.3.3.12]
K05279	546.0	0.0	0.0	503.0	Metabolism; Biosynthesis of other secondary metabolites; 00944 Flavone and flavonol biosynthesis [PATH:ko00944]; E2.1.1.76; flavonol 3-O-methyltransferase [EC:2.1.1.76]
K05281	517.0	0.0	0.0	526.0	Metabolism; Biosynthesis of other secondary metabolites; 00943 Isoflavonoid biosynthesis [PATH:ko00943]; E1.3.1.45; 2'-hydroxyisoflavone reductase [EC:1.3.1.45]
K05297	25.0	27.0	0.0	16.0	Metabolism; Lipid metabolism; 00071 Fatty acid metabolism [PATH:ko00071]; E1.18.1.1; rubredoxin-NAD+ reductase [EC:1.18.1.1]
K05298	0.0	2.0	0.0	0.0	Metabolism; Energy metabolism; 00710 Carbon fixation in photosynthetic organisms [PATH:ko00710]; GAPA; glyceraldehyde-3-phosphate dehydrogenase (NADP+) (phosphorylating) [EC:1.2.1.13]
K05334	60.0	0.0	0.0	59.0	Organismal Systems; Digestive system; 04974 Protein digestion and absorption [PATH:ko04974]; SLC6A19; solute carrier family 6 (neurotransmitter transporter) member 19
K05338	217.0	0.0	0.0	140.0	Environmental Information Processing; Signal transduction; 02020 Two-component system [PATH:ko02020]; lrgA; holin-like protein
K05351	0.0	0.0	0.0	215.0	Metabolism; Carbohydrate metabolism; 00040 Pentose and glucuronate interconversions [PATH:ko00040]; E1.1.1.9; D-xylulose reductase [EC:1.1.1.9]
K05365	0.0	0.0	0.0	73.0	Metabolism; Glycan biosynthesis and metabolism; 00550 Peptidoglycan biosynthesis [PATH:ko00550]; mrcB; penicillin-binding protein 1B [EC:2.4.1.129 3.4.-.-]
K05367	204.0	0.0	0.0	138.0	Metabolism; Glycan biosynthesis and metabolism; 00550 Peptidoglycan biosynthesis [PATH:ko00550]; pbpC; penicillin-binding protein 1C [EC:2.4.1.-]
K05370	6519.0	4428.0	5032.0	6088.0	Metabolism; Metabolism of cofactors and vitamins; 00860 Porphyrin and chlorophyll metabolism [PATH:ko00860]; pebB; phycoerythrobilin:ferredoxin oxidoreductase [EC:1.3.7.3]
K05378	2518.0	843.0	915.0	2378.0	Metabolism; Energy metabolism; 00196 Photosynthesis - antenna proteins [PATH:ko00196]; cpeC, mpeC; phycoerythrin-associated linker protein
K05380	862.0	0.0	0.0	848.0	Metabolism; Energy metabolism; 00196 Photosynthesis - antenna proteins [PATH:ko00196]; cpeE; phycoerythrin-associated linker protein
K05383	426.0	0.0	0.0	382.0	Metabolism; Energy metabolism; 00196 Photosynthesis - antenna proteins [PATH:ko00196]; cpeT; CpeT protein
K05385	2459.0	935.0	1090.0	2313.0	Metabolism; Energy metabolism; 00196 Photosynthesis - antenna proteins [PATH:ko00196]; cpeY; bilin biosynthesis protein
K05386	0.0	0.0	0.0	2.0	Metabolism; Energy metabolism; 00196 Photosynthesis - antenna proteins [PATH:ko00196]; cpeZ; bilin biosynthesis protein
K05402	1127.0	0.0	0.0	0.0	Organismal Systems; Immune system; 04620 Toll-like receptor signaling pathway [PATH:ko04620]; TOLLIP; toll-interacting protein
K05404	409.0	323.0	0.0	425.0	Human Diseases; Infectious diseases; 05162 Measles [PATH:ko05162]; TLR7; toll-like receptor 7
K05405	812.0	760.0	827.0	732.0	Environmental Information Processing; Signal transduction; 04066 HIF-1 signaling pathway [PATH:ko04066]; IL6; interleukin 6
K05417	54.0	0.0	0.0	44.0	Environmental Information Processing; Signal transduction; 04630 Jak-STAT signaling pathway [PATH:ko04630]; IL11; interleukin 11
K05419	875.0	619.0	736.0	880.0	Environmental Information Processing; Signal transduction; 04630 Jak-STAT signaling pathway [PATH:ko04630]; LIF; leukemia inhibitory factor
K05420	274.0	234.0	236.0	0.0	Environmental Information Processing; Signal transduction; 04630 Jak-STAT signaling pathway [PATH:ko04630]; CNTF; ciliary neurotrophic factor
K05427	5.0	51.0	54.0	0.0	Environmental Information Processing; Signal transduction; 04630 Jak-STAT signaling pathway [PATH:ko04630]; CSF2, GMCSF; granulocyte-macrophage colony-stimulating factor
K05446	1248.0	1149.0	1300.0	1189.0	Environmental Information Processing; Signal transduction; 04630 Jak-STAT signaling pathway [PATH:ko04630]; IL26; interleukin 26
